location_id,neighbourhood_group,neighbourhood,latitude,longitude
19211,Brooklyn,Crown Heights,40.66469,-73.95125
19214,Queens,Long Island City,40.74965,-73.94019
19216,Manhattan,Harlem,40.82834,-73.9496
19217,Manhattan,Upper West Side,40.80185,-73.96807
19218,Bronx,Kingsbridge,40.88283,-73.89326
19219,Staten Island,Randall Manor,40.63135,-74.13023
26997,Staten Island,Randall Manor,40.63118,-74.12866
31347,Staten Island,Randall Manor,40.62947,-74.12991
22211,Brooklyn,Clinton Hill,40.68535,-73.96492
19228,Brooklyn,Prospect-Lefferts Gardens,40.66149,-73.94278
19230,Brooklyn,Williamsburg,40.71996,-73.95767
19231,Brooklyn,Fort Hamilton,40.6179,-74.03282
19232,Queens,Richmond Hill,40.69015,-73.8297
19233,Queens,Cambria Heights,40.69837,-73.74255
19365,Queens,Cambria Heights,40.69857,-73.74225
19235,Manhattan,Harlem,40.82245,-73.95675
19240,Brooklyn,Bedford-Stuyvesant,40.69115,-73.94526
19242,Brooklyn,Bedford-Stuyvesant,40.69143,-73.94302
19244,Brooklyn,Bedford-Stuyvesant,40.69349,-73.94439
19319,Brooklyn,Bedford-Stuyvesant,40.69172,-73.94446
19245,Queens,Sunnyside,40.74693,-73.91896
19246,Queens,Sunnyside,40.74777,-73.91685
19247,Queens,Sunnyside,40.74795,-73.91744
25992,Queens,Sunnyside,40.74722,-73.9186
19254,Brooklyn,Prospect Heights,40.67419,-73.96423
19256,Manhattan,Murray Hill,40.74817,-73.97595
19261,Brooklyn,Williamsburg,40.71529,-73.94532
19266,Brooklyn,Bushwick,40.70268,-73.9265
21670,Brooklyn,Bushwick,40.70288,-73.92796
19271,Manhattan,Harlem,40.81545,-73.95806
19274,Brooklyn,Crown Heights,40.67453,-73.94537
19281,Manhattan,Midtown,40.74828,-73.98401
19285,Manhattan,SoHo,40.72576,-74.00381
19286,Manhattan,Inwood,40.8622,-73.93349
19288,Manhattan,Upper East Side,40.77344,-73.94911
21027,Manhattan,Upper East Side,40.77328,-73.94982
19289,Brooklyn,Bushwick,40.70012,-73.93775
43060,Brooklyn,Bushwick,40.70069,-73.93676
19291,Brooklyn,East Flatbush,40.64335,-73.92981
19293,Brooklyn,Bedford-Stuyvesant,40.68707,-73.94437
19295,Manhattan,Harlem,40.81678,-73.93836
19297,Brooklyn,Williamsburg,40.70915,-73.96102
24521,Brooklyn,Williamsburg,40.70898,-73.96121
19298,Brooklyn,Williamsburg,40.71969,-73.94135
19300,Brooklyn,South Slope,40.66565,-73.99172
19303,Queens,Elmhurst,40.74262,-73.87907
19306,Manhattan,Lower East Side,40.71546,-73.98907
19308,Manhattan,East Village,40.73199,-73.98956
19311,Staten Island,Midland Beach,40.56933,-74.09493
19312,Brooklyn,Williamsburg,40.70908,-73.96146
19314,Brooklyn,Bedford-Stuyvesant,40.67764,-73.92241
19322,Brooklyn,Greenpoint,40.72214,-73.94345
26770,Brooklyn,Greenpoint,40.72205,-73.94229
19324,Brooklyn,Bedford-Stuyvesant,40.68816,-73.95791
19327,Manhattan,East Harlem,40.79324,-73.94037
19330,Queens,Queens Village,40.71935,-73.75383
42801,Queens,Queens Village,40.71933,-73.7536
19331,Brooklyn,Clinton Hill,40.68908,-73.9678
19333,Queens,Long Island City,40.74364,-73.94676
22013,Queens,Astoria,40.75615,-73.91281
23375,Queens,Astoria,40.75539,-73.91311
30794,Queens,Astoria,40.75465,-73.91357
19334,Brooklyn,Greenpoint,40.73577,-73.95118
27168,Brooklyn,Williamsburg,40.72174,-73.95807
19343,Manhattan,Midtown,40.76135,-73.96645
19344,Brooklyn,Williamsburg,40.71538,-73.94712
19347,Manhattan,Upper East Side,40.7673,-73.96043
19350,Brooklyn,Park Slope,40.67688,-73.97602
19351,Manhattan,West Village,40.7359,-74.00191
19356,Manhattan,Lower East Side,40.71214,-73.98955
23748,Manhattan,Lower East Side,40.71391,-73.98938
24918,Manhattan,Lower East Side,40.71375,-73.98988
19360,Brooklyn,Bedford-Stuyvesant,40.69098,-73.92622
19371,Brooklyn,Park Slope,40.67729,-73.98122
19373,Brooklyn,Flatlands,40.61863,-73.93183
19379,Brooklyn,Bushwick,40.69907,-73.92115
19380,Brooklyn,Crown Heights,40.67033,-73.96161
19382,Manhattan,Chelsea,40.74929,-73.99658
19387,Manhattan,East Village,40.72216,-73.97806
19389,Queens,Astoria,40.76227,-73.92316
19390,Brooklyn,Bushwick,40.69061,-73.91348
19392,Manhattan,Midtown,40.75622,-73.96768
19396,Queens,Jamaica Hills,40.71245,-73.79806
19400,Brooklyn,Bedford-Stuyvesant,40.69364,-73.93303
19401,Manhattan,Harlem,40.82364,-73.9533
19404,Queens,Woodhaven,40.68774,-73.8593
19586,Queens,Woodhaven,40.68819,-73.86079
19409,Queens,Astoria,40.76625,-73.93295
19417,Brooklyn,Greenpoint,40.72482,-73.95408
19421,Manhattan,Harlem,40.83124,-73.94501
19422,Brooklyn,Williamsburg,40.70758,-73.94197
19425,Manhattan,Chelsea,40.74368,-73.99825
19427,Brooklyn,Kensington,40.64381,-73.97018
19428,Queens,Ridgewood,40.69692,-73.90008
19429,Manhattan,East Harlem,40.78941,-73.94881
19430,Brooklyn,Williamsburg,40.71089,-73.96627
19433,Queens,Long Island City,40.75378,-73.93449
19435,Brooklyn,Greenpoint,40.72474,-73.94859
19437,Queens,Flushing,40.75558,-73.83343
19438,Brooklyn,Williamsburg,40.71361,-73.94804
19439,Brooklyn,Williamsburg,40.71326,-73.94947
20059,Brooklyn,Williamsburg,40.71341,-73.94824
19440,Brooklyn,Williamsburg,40.70604,-73.94307
19443,Manhattan,East Village,40.72635,-73.98578
19447,Manhattan,Midtown,40.74634,-73.98704
19449,Manhattan,Upper East Side,40.77079,-73.95922
19459,Brooklyn,Bedford-Stuyvesant,40.68012,-73.93862
19461,Manhattan,Harlem,40.80102,-73.95401
19464,Brooklyn,Bedford-Stuyvesant,40.69117,-73.95876
19465,Brooklyn,Bushwick,40.68992,-73.90951
19467,Brooklyn,Bushwick,40.7007,-73.92359
19469,Queens,Glendale,40.70075,-73.88743
19471,Manhattan,Financial District,40.70488,-74.00744
19472,Manhattan,Financial District,40.70602,-74.00891
19473,Brooklyn,Kensington,40.63725,-73.97345
19479,Brooklyn,Williamsburg,40.70634,-73.95338
19482,Manhattan,Lower East Side,40.72297,-73.98946
19483,Manhattan,East Harlem,40.78857,-73.94952
19487,Queens,Queens Village,40.72828,-73.73542
19486,Brooklyn,Prospect-Lefferts Gardens,40.65776,-73.96174
19488,Manhattan,East Harlem,40.7898,-73.94213
19489,Brooklyn,Williamsburg,40.71365,-73.96232
19490,Brooklyn,Bedford-Stuyvesant,40.68955,-73.95117
19492,Brooklyn,Bedford-Stuyvesant,40.68908,-73.95545
19561,Brooklyn,Williamsburg,40.70006,-73.95388
19491,Brooklyn,Sunset Park,40.65888,-74.00044
22949,Brooklyn,Sunset Park,40.6589,-74.00018
31811,Brooklyn,Sunset Park,40.65907,-73.99887
19495,Brooklyn,Bushwick,40.70018,-73.93858
19496,Manhattan,Hell's Kitchen,40.75764,-73.98963
19497,Brooklyn,Williamsburg,40.70835,-73.955
19498,Queens,Rosedale,40.67126,-73.72982
19499,Queens,Rosedale,40.67104,-73.73006
19501,Brooklyn,Bushwick,40.69688,-73.93396
19502,Manhattan,Harlem,40.81736,-73.95294
19503,Manhattan,Lower East Side,40.7209,-73.98428
19504,Manhattan,Hell's Kitchen,40.76028,-73.98846
20660,Manhattan,Hell's Kitchen,40.76106,-73.98891
19512,Manhattan,Upper West Side,40.79516,-73.96813
19513,Queens,Ditmars Steinway,40.77176,-73.90885
19514,Manhattan,Lower East Side,40.71206,-73.98824
19521,Brooklyn,Bushwick,40.69945,-73.92255
19524,Brooklyn,Williamsburg,40.71512,-73.95655
20766,Brooklyn,Williamsburg,40.71661,-73.9551
19526,Brooklyn,DUMBO,40.70416,-73.98539
19529,Brooklyn,Williamsburg,40.70809,-73.9519
19532,Manhattan,East Harlem,40.78697,-73.94469
19658,Manhattan,East Harlem,40.786,-73.94571
48220,Manhattan,Upper West Side,40.79485,-73.96243
19534,Brooklyn,Windsor Terrace,40.65131,-73.97866
19536,Brooklyn,Bedford-Stuyvesant,40.67989,-73.94298
19540,Manhattan,Washington Heights,40.83837,-73.94224
19542,Brooklyn,Bedford-Stuyvesant,40.68697,-73.92271
19543,Brooklyn,Bedford-Stuyvesant,40.68541,-73.95224
19545,Brooklyn,Bedford-Stuyvesant,40.694,-73.94675
19559,Brooklyn,Bedford-Stuyvesant,40.69413,-73.94481
19548,Brooklyn,Kensington,40.6378,-73.9696
19549,Manhattan,East Village,40.72868,-73.99036
19550,Brooklyn,Bedford-Stuyvesant,40.68899,-73.95555
19554,Brooklyn,East New York,40.6724,-73.88839
34963,Brooklyn,East New York,40.67186,-73.88815
19558,Brooklyn,Bushwick,40.70165,-73.92938
41731,Brooklyn,Bushwick,40.70153,-73.92996
19562,Queens,Astoria,40.76982,-73.93501
19563,Manhattan,Stuyvesant Town,40.73167,-73.98146
19564,Manhattan,Lower East Side,40.7208,-73.9819
19565,Queens,Ridgewood,40.70639,-73.90058
19566,Manhattan,Upper West Side,40.79386,-73.97223
19567,Manhattan,Upper West Side,40.80237,-73.96601
19568,Brooklyn,Bedford-Stuyvesant,40.68978,-73.95339
19569,Manhattan,East Village,40.72025,-73.97901
19571,Queens,Jackson Heights,40.75523,-73.88418
19574,Brooklyn,Prospect-Lefferts Gardens,40.65762,-73.96129
19577,Manhattan,Upper West Side,40.80096,-73.96758
19579,Queens,Woodside,40.74246,-73.90125
19581,Brooklyn,Williamsburg,40.71805,-73.94088
19582,Manhattan,Lower East Side,40.71853,-73.98911
19583,Brooklyn,Bedford-Stuyvesant,40.68631,-73.92629
19584,Brooklyn,Prospect-Lefferts Gardens,40.65678,-73.95154
19587,Brooklyn,Bushwick,40.69382,-73.90925
20280,Brooklyn,Bushwick,40.69533,-73.90889
43505,Brooklyn,Bushwick,40.69541,-73.90785
43510,Brooklyn,Bushwick,40.69606,-73.9095
19590,Manhattan,East Village,40.72461,-73.98172
31219,Manhattan,Chinatown,40.71585,-73.99492
34447,Manhattan,Chinatown,40.71579,-73.99285
19592,Brooklyn,Bedford-Stuyvesant,40.68186,-73.92173
19593,Brooklyn,Bushwick,40.68844,-73.90531
21244,Brooklyn,Bushwick,40.68699,-73.9056
26753,Brooklyn,Bushwick,40.68809,-73.90641
19594,Manhattan,Harlem,40.82914,-73.94736
20052,Manhattan,Harlem,40.83069,-73.94779
19596,Brooklyn,Red Hook,40.67749,-74.00761
25987,Manhattan,Murray Hill,40.7487,-73.97479
19598,Brooklyn,Fort Greene,40.6967,-73.97477
21659,Brooklyn,Crown Heights,40.66945,-73.93899
19602,Queens,Ridgewood,40.70735,-73.89343
19604,Manhattan,Upper West Side,40.80258,-73.9676
19609,Brooklyn,Bushwick,40.68224,-73.90739
19622,Brooklyn,Bushwick,40.68315,-73.90908
21019,Brooklyn,Bushwick,40.6821,-73.90856
24775,Brooklyn,Bushwick,40.68174,-73.90733
19614,Brooklyn,Williamsburg,40.7121,-73.95892
19624,Manhattan,Murray Hill,40.7487,-73.97842
19626,Brooklyn,Park Slope,40.67538,-73.98117
19629,Queens,Corona,40.7507,-73.85774
22124,Queens,Jackson Heights,40.75214,-73.8584
19633,Brooklyn,East Flatbush,40.66011,-73.93202
19634,Brooklyn,Bushwick,40.69889,-73.92937
43715,Brooklyn,Bushwick,40.69923,-73.93089
19635,Brooklyn,Williamsburg,40.70688,-73.96745
19637,Brooklyn,Clinton Hill,40.68866,-73.96147
19639,Brooklyn,Prospect-Lefferts Gardens,40.65783,-73.9563
30412,Brooklyn,Prospect-Lefferts Gardens,40.65626,-73.9577
19643,Brooklyn,Bedford-Stuyvesant,40.68898,-73.94756
19645,Manhattan,Upper East Side,40.77502,-73.95536
19646,Manhattan,Harlem,40.80783,-73.95419
19647,Manhattan,Harlem,40.80986,-73.95349
20941,Manhattan,Harlem,40.80842,-73.95568
21191,Manhattan,Harlem,40.80769,-73.95505
26825,Manhattan,Harlem,40.80989,-73.9549
19648,Brooklyn,Prospect-Lefferts Gardens,40.66197,-73.94668
19649,Manhattan,Kips Bay,40.74411,-73.98011
19650,Manhattan,East Village,40.72524,-73.97777
19654,Manhattan,Upper East Side,40.77097,-73.94862
19655,Brooklyn,Crown Heights,40.67638,-73.91578
19656,Brooklyn,Bushwick,40.696,-73.91303
23033,Brooklyn,Bushwick,40.69573,-73.91376
19657,Brooklyn,Bushwick,40.69702,-73.93269
19659,Brooklyn,Williamsburg,40.71805,-73.96416
19661,Manhattan,Washington Heights,40.8451,-73.94101
19664,Manhattan,Gramercy,40.73267,-73.98259
19665,Brooklyn,Sunset Park,40.64759,-73.99812
19666,Queens,Astoria,40.76422,-73.92491
19667,Manhattan,Harlem,40.82514,-73.95489
19669,Manhattan,Upper East Side,40.7844,-73.94856
19670,Brooklyn,Crown Heights,40.67432,-73.95329
19672,Brooklyn,Bushwick,40.69092,-73.91195
19673,Brooklyn,Bedford-Stuyvesant,40.68537,-73.95043
19674,Brooklyn,Park Slope,40.68241,-73.97957
19675,Manhattan,Chinatown,40.71622,-73.9912
19687,Manhattan,Chinatown,40.71542,-73.99045
19676,Queens,South Ozone Park,40.66996,-73.8223
19677,Brooklyn,Williamsburg,40.71497,-73.96145
19679,Brooklyn,Bushwick,40.69912,-73.93508
19680,Brooklyn,Cypress Hills,40.6825,-73.87165
19761,Brooklyn,Cypress Hills,40.68313,-73.87077
19772,Brooklyn,Cypress Hills,40.68398,-73.87039
35214,Brooklyn,Cypress Hills,40.68276,-73.8708
35216,Brooklyn,Cypress Hills,40.68385,-73.87088
35219,Brooklyn,Cypress Hills,40.68217,-73.8723
19683,Brooklyn,Greenpoint,40.72311,-73.9411
19688,Manhattan,Upper West Side,40.77409,-73.98031
19690,Manhattan,Kips Bay,40.73726,-73.97932
19691,Queens,Astoria,40.76785,-73.91596
19692,Manhattan,Midtown,40.74771,-73.98873
19774,Manhattan,East Harlem,40.80604,-73.94233
19697,Manhattan,Inwood,40.86859,-73.91948
22996,Manhattan,Inwood,40.86854,-73.9182
19700,Bronx,Norwood,40.87529,-73.8762
19701,Brooklyn,Flatbush,40.64569,-73.95938
19704,Brooklyn,Williamsburg,40.70781,-73.95324
19706,Bronx,Kingsbridge,40.88546,-73.90526
28269,Bronx,Kingsbridge,40.88447,-73.90157
19711,Brooklyn,Williamsburg,40.70852,-73.94849
19715,Brooklyn,Bushwick,40.69283,-73.92702
19716,Manhattan,East Village,40.72468,-73.9783
36124,Manhattan,East Village,40.72522,-73.97786
19717,Manhattan,Gramercy,40.73338,-73.98535
19718,Manhattan,East Village,40.72692,-73.98781
19721,Brooklyn,Bedford-Stuyvesant,40.69543,-73.94448
19722,Brooklyn,Williamsburg,40.70884,-73.94354
19729,Brooklyn,Williamsburg,40.71329,-73.96322
19731,Queens,Briarwood,40.70857,-73.8075
19771,Queens,Briarwood,40.70839,-73.80623
23827,Queens,Briarwood,40.70962,-73.80616
23829,Queens,Briarwood,40.70988,-73.80691
23830,Queens,Briarwood,40.70848,-73.80607
24245,Queens,Briarwood,40.70915,-73.80662
19732,Brooklyn,Flatlands,40.62846,-73.93355
19736,Brooklyn,Flatbush,40.63992,-73.96074
19742,Brooklyn,Bushwick,40.69505,-73.90729
19746,Brooklyn,Williamsburg,40.71612,-73.95085
19749,Queens,Woodside,40.74381,-73.89726
19750,Queens,Sunnyside,40.74674,-73.92194
25048,Queens,Sunnyside,40.74555,-73.92139
25071,Queens,Sunnyside,40.74572,-73.92198
25135,Queens,Sunnyside,40.74739,-73.92058
31190,Queens,Sunnyside,40.7467,-73.92076
19751,Brooklyn,Bushwick,40.69838,-73.91965
19752,Brooklyn,Gravesend,40.59744,-73.96964
19756,Queens,Elmhurst,40.72381,-73.88688
26172,Manhattan,SoHo,40.72709,-74.00447
19766,Queens,Astoria,40.76248,-73.92422
19775,Manhattan,Upper East Side,40.77968,-73.95307
19776,Manhattan,Lower East Side,40.71953,-73.98364
19777,Queens,Astoria,40.76938,-73.93227
35160,Queens,Astoria,40.769,-73.93284
19781,Manhattan,Harlem,40.80031,-73.95514
19782,Brooklyn,Bushwick,40.699,-73.92849
20550,Brooklyn,Bushwick,40.69935,-73.92642
19783,Brooklyn,Crown Heights,40.67302,-73.94815
19785,Brooklyn,Bushwick,40.69891,-73.93072
19817,Brooklyn,Bushwick,40.69994,-73.93224
19786,Brooklyn,Bedford-Stuyvesant,40.69326,-73.93265
19789,Brooklyn,Williamsburg,40.71644,-73.9433
26766,Brooklyn,Williamsburg,40.71817,-73.94289
19790,Manhattan,Harlem,40.82434,-73.94979
19792,Manhattan,Harlem,40.80778,-73.94345
19796,Manhattan,Harlem,40.80762,-73.94446
19798,Manhattan,Harlem,40.80572,-73.94349
35791,Manhattan,Harlem,40.80731,-73.94516
40978,Manhattan,Harlem,40.80618,-73.94288
40979,Manhattan,Harlem,40.80577,-73.9448
19794,Brooklyn,Bedford-Stuyvesant,40.69637,-73.93995
21651,Brooklyn,Bedford-Stuyvesant,40.69428,-73.94148
19799,Brooklyn,Greenpoint,40.72482,-73.9525
19804,Manhattan,Harlem,40.81668,-73.94511
19805,Queens,Long Island City,40.75748,-73.93119
19807,Brooklyn,Flatbush,40.64693,-73.95944
19809,Staten Island,Stapleton,40.62903,-74.08206
19810,Manhattan,Harlem,40.79935,-73.95399
19812,Brooklyn,Bedford-Stuyvesant,40.68724,-73.95068
19818,Manhattan,Hell's Kitchen,40.75372,-73.99332
19820,Manhattan,Roosevelt Island,40.76375,-73.94856
19824,Brooklyn,Bedford-Stuyvesant,40.68631,-73.95597
19831,Brooklyn,Downtown Brooklyn,40.69671,-73.98417
19834,Manhattan,East Village,40.72757,-73.98439
19838,Brooklyn,Bushwick,40.69175,-73.91516
19984,Brooklyn,Bushwick,40.6901,-73.91447
19840,Queens,Woodside,40.74327,-73.90627
19843,Manhattan,Midtown,40.76365,-73.98149
19844,Queens,Long Island City,40.74644,-73.94479
19846,Manhattan,Hell's Kitchen,40.75536,-73.9995
19849,Brooklyn,East Flatbush,40.64277,-73.94715
20240,Brooklyn,East Flatbush,40.64171,-73.94721
19850,Manhattan,Midtown,40.75381,-73.97125
19932,Manhattan,Midtown,40.75356,-73.97155
19941,Manhattan,Midtown,40.75162,-73.9732
19944,Manhattan,Midtown,40.7524,-73.97153
19945,Manhattan,Midtown,40.75362,-73.97332
20000,Manhattan,Midtown,40.75302,-73.97221
20021,Manhattan,Midtown,40.75228,-73.97185
20295,Manhattan,Midtown,40.75198,-73.97266
20575,Manhattan,Midtown,40.75183,-73.97337
20650,Manhattan,Midtown,40.75327,-73.97175
20654,Manhattan,Midtown,40.75373,-73.97272
19851,Manhattan,Harlem,40.82204,-73.94517
19856,Manhattan,Midtown,40.75976,-73.97178
19857,Queens,Glendale,40.70564,-73.89246
19858,Brooklyn,Williamsburg,40.70875,-73.94478
19859,Queens,Long Island City,40.75559,-73.9208
19861,Brooklyn,Bedford-Stuyvesant,40.67776,-73.92754
19862,Brooklyn,Williamsburg,40.7082,-73.94476
19865,Manhattan,Lower East Side,40.72008,-73.98865
29030,Manhattan,Lower East Side,40.71922,-73.98714
